27, 24, 2, -0.0844897, 126.81547
27, 25, 2, -0.0796803, 134.68629
27, 26, 2, -0.0756785, 141.91378
27, 27, 2, -0.0645699, 166.20786
27, 28, 2, -0.0630088, 170.2407
27, 29, 2, -0.0599594, 178.66133
27, 30, 2, -0.0566563, 188.70784
27, 31, 2, -0.0532965, 200.08312
27, 33, 2, -0.0495085, 214.57971
27, 34, 2, -0.0461939, 229.03648
27, 35, 2, -0.0436027, 241.72511
27, 36, 2, -0.0412894, 254.27495
27, 37, 2, -0.0391827, 266.87483
27, 38, 2, -0.037272, 279.42078
27, 41, 2, -0.0305998, 334.34012
27, 43, 2, -0.0283927, 357.64225
27, 44, 2, -0.0271533, 372.23995
27, 45, 2, -0.0259615, 387.4765
27, 47, 2, -0.0240383, 414.95135
27, 52, 2, -0.01921, 505.81089
27, 55, 2, -0.0164069, 580.71669
27, 57, 2, -0.0153314, 616.03931
27, 59, 2, -0.0142134, 657.92073
27, 63, 2, -0.0124527, 737.6935
27, 68, 2, -0.0100497, 887.30334
27, 74, 2, -0.0083873, 1035.93931
27, 83, 2, -0.00628739, 1324.40369
27, 123, 2, -0.00231626, 3078.32442
31, 1, 1, -0.309245, 14.53778
31, 1, 2, -0.332089, 3.0955
31, 2, 1, -0.250817, 32.39958
31, 2, 2, -0.32843, 6.21702
31, 3, 1, -0.184195, 57.16524
31, 3, 2, -0.322512, 9.3899
31, 4, 1, -0.127143, 92.93241
31, 4, 2, -0.314582, 12.63827
31, 5, 1, -0.0828273, 148.61282
31, 5, 2, -0.304951, 15.98449
31, 6, 1, -0.0472965, 257.21419
31, 6, 2, -0.293965, 19.44879
31, 7, 1, -0.0337133, 351.57714
31, 7, 2, -0.281976, 23.04889
31, 8, 1, -0.0215336, 525.19349
31, 8, 2, -0.269322, 26.79973
31, 9, 1, -0.0123797, 851.31688
31, 9, 2, -0.256313, 30.71299
31, 10, 2, -0.24322, 34.79612
31, 11, 2, -0.230278, 39.05011
31, 12, 2, -0.217701, 43.46328
31, 13, 1, -0.00315172, 2722.4775
31, 13, 2, -0.205721, 47.99156
31, 14, 2, -0.194757, 52.47666
31, 15, 2, -0.186342, 56.17407
31, 16, 2, -0.164171, 67.35541
31, 17, 2, -0.156986, 71.51798
31, 18, 2, -0.14838, 76.94317
31, 19, 2, -0.139844, 82.8777
31, 20, 2, -0.131691, 89.15719
31, 21, 2, -0.124003, 95.72879
31, 22, 2, -0.116799, 102.56779
31, 23, 2, -0.110077, 109.65442
31, 24, 2, -0.103836, 116.95661
31, 25, 2, -0.0981182, 124.36728
31, 26, 2, -0.0939571, 130.26188
31, 27, 2, -0.0869179, 141.38333
31, 29, 2, -0.0785438, 156.92006
31, 30, 2, -0.0752672, 163.83355
31, 31, 2, -0.0645699, 190.83125
31, 32, 2, -0.0633408, 194.45982
31, 33, 2, -0.0607926, 202.40042
31, 34, 2, -0.0579407, 212.0371
31, 35, 2, -0.0550453, 222.74594
31, 36, 2, -0.0520297, 235.0468
31, 38, 2, -0.0491038, 248.28673
31, 39, 2, -0.0462844, 262.48615
31, 40, 2, -0.0439984, 275.21055
31, 41, 2, -0.0419382, 287.75765
31, 42, 2, -0.0400425, 300.33953
31, 43, 2, -0.0382947, 312.94346
31, 44, 2, -0.036702, 325.37806
31, 45, 2, -0.0353168, 337.01432
31, 47, 2, -0.030639, 383.42836
31, 49, 2, -0.0287954, 405.4648
31, 52, 2, -0.025628, 450.04231
31, 58, 2, -0.0203598, 551.81906
31, 63, 2, -0.0164613, 664.82766
31, 81, 2, -0.00938189, 1080.63564
31, 85, 2, -0.0083789, 1190.43078
31, 90, 2, -0.0073436, 1332.23436
31, 95, 2, -0.00632825, 1512.26444
